Profile	Meta_mean	Isolate_mean	Meta_n	Isolate_n	t	p	Cohen_d	q	Name
K07576	0.006648203306143256	0.015540247064230236	29579	19714	-95.63880796401448	0.0	-0.0962606264092806	0.0	metallo-beta-lactamase family protein
K09000	3.686079117642563e-05	0.002245823469919445	164	2849	-95.7081248896464	0.0	-0.09633039401538256	0.0	CRISPR-associated protein Cmr4
PF07348	0.0	0.0014390377453265212	0	318	-41.64586664586551	0.0	-0.09638282780108348	0.0	Syd protein (SUKH-2)
PF16888	0.0	0.0014390377453265212	0	318	-41.64586664586551	0.0	-0.09638282780108348	0.0	Domain of unknown function (DUF5082)
K22333	0.0	0.002058211681277526	0	2611	-95.7925946246305	0.0	-0.09641541295042882	0.0	beta-lactamase class D OXA-493 [EC:3.5.2.6]
K19210	0.0	0.002058211681277526	0	2611	-95.7925946246305	0.0	-0.09641541295042882	0.0	beta-lactamase class D OXA-61 [EC:3.5.2.6]
PF18566	0.0018255058986191963	0.006720034754119132	2197	1485	-41.676976170001126	0.0	-0.09645482591636423	0.0	Linalool dehydratase/isomerase
K17475	0.0022161426890216877	0.007887577971222874	9860	10006	-95.83850482444838	0.0	-0.09646162164632462	0.0	tryprostatin B 6-hydroxylase [EC:1.14.14.118]
PF03924	0.0036767699596677032	0.010272376358148438	4425	2270	-41.693449562508306	0.0	-0.09649295100010473	0.0	CHASE domain
K01752	0.006495815401157789	0.015329775015627746	28901	19447	-95.93062253932911	0.0	-0.09655433828642689	0.0	L-serine dehydratase [EC:4.3.1.17]
K04652	0.0013921691496754903	0.006162810771439179	6194	7818	-95.94155655477219	0.0	-0.0965653433919706	0.0	hydrogenase nickel incorporation protein HypB
PF01745	0.0003963433380251965	0.0031722184260185265	477	701	-41.75159412346331	0.0	-0.09662751746869935	0.0	Isopentenyl transferase
PF15565	0.0005384286856191348	0.003615695467031102	648	799	-41.76551992081872	0.0	-0.09665974654295327	0.0	Immunity protein 30
PF16036	0.00044952147981474065	0.003344178911309117	541	739	-41.768969499296496	0.0	-0.09666773005140651	0.0	Chalcone isomerase-like
NF007758.0	0.0008664193540401665	0.004599269013518004	245	263	-21.089604994849466	1.1466162876105428e-98	-0.09670019795086876	2.519034554316751e-98	enterochelin esterase
PF08011	0.00011134173437185813	0.0020861522031305857	134	461	-41.785367672407666	0.0	-0.09670568105165021	0.0	PD-(D/E)XK nuclease superfamily
K20583	8.226249738153526e-05	0.002476002639177598	366	3141	-96.13709770816112	0.0	-0.09676215590265243	0.0	deacetylase [EC:3.5.1.-]
K06212	0.002714437652668856	0.008879240282615875	12077	11264	-96.13828434815281	0.0	-0.0967633502578661	0.0	formate transporter
NF003916.0	0.0005057059903173217	0.0036024692653410977	143	206	-21.103465591854093	8.55673640370367e-99	-0.09676375165300742	1.8805761305067625e-98	malate dehydrogenase
TIGR01759.1	0.0005057059903173217	0.0036024692653410977	143	206	-21.103465591854093	8.55673640370367e-99	-0.09676375165300742	1.8805761305067625e-98	malate dehydrogenase
PF14325	0.00014873261531763137	0.0022581126884211765	179	499	-41.81290007739495	0.0	-0.0967694004855956	0.0	Domain of unknown function (DUF4383)
PF00113	0.00559949214874591	0.013571302510170557	6739	2999	-41.82912229891853	0.0	-0.09680694427348105	0.0	Enolase, C-terminal TIM barrel domain
NF005272.0	0.004604399995756314	0.011979084693003164	1302	685	-21.113155860317722	6.97257753059192e-99	-0.09680818353681266	1.5335918988308054e-98	4-aminobutyrate--2-oxoglutarate transaminase
PF10263	0.0038537534628110296	0.01061177205280092	4638	2345	-41.834314345378615	0.0	-0.09681896045084033	0.0	SprT-like family
TIGR02167.1	0.00021925714265506253	0.0026406449469247853	62	151	-21.1176932071252	6.334993567374716e-99	-0.09682898820975756	1.3938934327599191e-98	bacterial surface protein 26-residue repeat
PF02373	0.0	0.0014526135731126205	0	321	-41.842132708331924	0.0	-0.09683705482588657	0.0	JmjC domain, hydroxylase
K12434	0.007574443064911853	0.017048235936801628	33700	21627	-96.23124319965954	0.0	-0.09685691350344411	0.0	polyketide synthase 7
K09873	1.460945991748577e-05	0.0021559589997296185	65	2735	-96.24193266435933	0.0	-0.09686767246823973	0.0	aquaporin TIP
NF009909.0	8.841013816736393e-05	0.0020810380707552943	25	119	-21.133587515132202	4.526746845195428e-99	-0.09690186689719361	9.96790003657308e-99	3-carboxyethylcatechol 2,3-dioxygenase
TIGR02971.1	0.0001662110597546442	0.0024307923683612263	47	139	-21.13423650300107	4.465027429833655e-99	-0.09690484264071285	9.835778283655892e-99	ABC exporter membrane fusion protein, DevB family
NF008587.0	0.0021465981547035963	0.007484741968766941	607	428	-21.145540575901634	3.5151794807573815e-99	-0.0969566741514217	7.746388975115322e-99	transcriptional regulator CecR
PF11761	6.647267723693023e-05	0.0018689389585529977	80	413	-41.89737865589467	0.0	-0.09696491290832068	0.0	Cobalamin biosynthesis central region
PF13355	0.0	0.0014571388490413203	0	322	-41.90735164891087	0.0	-0.09698799383677667	0.0	ARC6-like, IMS domain
K16396	0.007563429779743287	0.017048235936801628	33651	21627	-96.38563643009837	0.0	-0.09701231055817305	0.0	epothilone polyketide synthase C
PF11287	0.002196921982680544	0.007521008593498989	2644	1662	-41.93087461476972	0.0	-0.09704243405258547	0.0	Protein of unknown function (DUF3088)
K18537	4.1580770534382574e-05	0.0023010034077553037	185	2919	-96.45072196926137	0.0	-0.09707781926644105	0.0	putative methyltransferase
K16053	0.0042870898225557475	0.011741502486644484	19074	14895	-96.45326438676923	0.0	-0.09708037821408072	0.0	miniconductance mechanosensitive channel
K00831	0.0029133510684684703	0.00928047725916519	12962	11773	-96.46726969767941	0.0	-0.09709447458384916	0.0	phosphoserine aminotransferase [EC:2.6.1.52]
NF006089.0	0.0012660331785566514	0.0055960687616949095	358	320	-21.18105873213169	1.656537466351479e-99	-0.09711953223904993	3.6533194296452848e-99	RNA polymerase subunit sigma-70
K25434	0.004149536138409573	0.011508958462907651	18462	14600	-96.51389449448094	0.0	-0.09714140252285076	0.0	pyrimidine 5'-nucleotidase [EC:3.1.3.-]
PF09119	2.99127047566186e-05	0.0016653015417615088	36	368	-41.99147588902665	0.0	-0.09718268619887646	0.0	SicP binding
K18877	0.0006293305810609255	0.004323742271852635	2800	5485	-96.57523356657845	0.0	-0.09720314040550702	0.0	disease resistance protein
K05792	0.004236293854227259	0.011665827143326736	18848	14799	-96.58772170957668	0.0	-0.09721570974313566	0.0	tellurite resistance protein TerA
NF006696.0	0.0005516792621643509	0.003759858699263767	156	215	-21.205425996565083	9.87919995794434e-100	-0.09723126118299201	2.1795937301201024e-99	nicotinate phosphoribosyltransferase
PF02662	0.0	0.0014661894008987197	0	324	-42.03748774647018	0.0	-0.09728917342774117	0.0	Methyl-viologen-reducing hydrogenase, delta subunit
PF03259	0.002609883490014973	0.008353659364379743	3141	1846	-42.044503359012715	0.0	-0.09730540996284219	0.0	Roadblock/LC7 domain
K03404	0.0005466185618357753	0.004097504526725615	2432	5198	-96.72023490881374	0.0	-0.09734908450843863	0.0	magnesium chelatase subunit D [EC:6.6.1.1]
NF008277.0	0.008299943771152125	0.0179423954671843	2347	1026	-21.23163683547972	5.662035111028961e-100	-0.09735144329698245	1.2496655202629673e-99	galactose-1-epimerase
PF18855	0.00010884900897547324	0.0020952027549879853	131	463	-42.06530891065054	0.0	-0.09735356114955818	0.0	Bacterial archaeo-eukaryotic release factor family 11
PF18851	0.00010884900897547324	0.0020952027549879853	131	463	-42.06530891065054	0.0	-0.09735356114955818	0.0	Bacterial archaeo-eukaryotic release factor family 8
PF18848	0.00010884900897547324	0.0020952027549879853	131	463	-42.06530891065054	0.0	-0.09735356114955818	0.0	Bacterial archaeo-eukaryotic release factor family 6
PF06183	0.0008732847972001708	0.00457505396391545	1051	1011	-42.09689935910796	0.0	-0.09742667228876732	0.0	DinI-like family
PF12476	0.0007652666966901592	0.0042899615804073655	921	948	-42.09907462347221	0.0	-0.0974317065970319	0.0	Protein of unknown function (DUF3696)
PF14316	0.004806805472695517	0.012308750526063327	5785	2720	-42.10248426497195	0.0	-0.09743959767761205	0.0	Domain of unknown function (DUF4381)
TIGR02614.1	0.00010609216580083671	0.002185964360037074	30	125	-21.262267024476742	2.9517992528723944e-100	-0.09749188904454424	6.517417871986385e-100	putative lipid II flippase FtsW
K17717	0.009923419458721758	0.020663310149876594	44151	26213	-96.86512261584303	0.0	-0.09749491423733792	0.0	phospholipase D [EC:3.1.4.4]
PF12738	0.0001429162560594	0.0022581126884211765	172	499	-42.14663850917804	0.0	-0.09754178575193384	0.0	twin BRCT domain
PF02384	0.03450513584522502	0.0530000316769315	41527	11712	-42.15795554228587	0.0	-0.09756797725042099	0.0	N-6 DNA Methylase
K05998	0.0048328093407042924	0.012720552240817862	21502	16137	-96.9890655946829	0.0	-0.0976196630609185	0.0	pseudomonalisin [EC:3.4.21.100]
PF16263	0.0012272518034868243	0.005457482770011901	1477	1206	-42.182738805809656	0.0	-0.09762533422754607	0.0	Domain of unknown function (DUF4917)
K04654	0.0016412042510381708	0.00678003779037457	7302	8601	-97.0252980702609	0.0	-0.09765613111054967	0.0	hydrogenase expression/formation protein HypD
K14599	0.04086445747658216	0.061171690800006624	181813	77601	-97.02679325378026	0.0	-0.0976576360153601	0.0	dibenzofuran dioxygenase subunit alpha [EC:1.14.12.-]
NF011101.0	4.95096773737238e-05	0.0019061609219523286	14	109	-21.305772161211248	1.1684178848289437e-100	-0.09769136908862916	2.580801063248184e-100	adenylate kinase
K22853	0.00166884984442049	0.00684388886129892	7425	8682	-97.09000192398075	0.0	-0.09772125565175588	0.0	CFA/I fimbrial subunit E
PF05247	0.004584122003951801	0.011955779003624746	5517	2642	-42.234396678412466	0.0	-0.09774488827313686	0.0	Flagellar transcriptional activator (FlhD)
PF18668	0.0003016197729625709	0.0028916513184391417	363	639	-42.2373188380519	0.0	-0.09775165115339407	0.0	Tail spike TSP1/Gp66 receptor binding N-terminal domain
NF001222.0	0.0010962857132753127	0.005228826749208681	310	299	-21.327472340466123	7.354162199769616e-101	-0.09779086889576298	1.6250142961112552e-100	integration host factor subunit beta
K19099	0.0	0.0021173330432445172	0	2686	-97.16153554858734	0.0	-0.09779325436922787	0.0	metallo-beta-lactamase class B GIM [EC:3.5.2.6]
NF007601.0	0.004943894926318991	0.012643617858454435	1398	723	-21.34055280004105	5.5620748865263884e-101	-0.0978508455065384	1.2294999836072044e-100	iron ABC transporter ATP-binding protein FetA
TIGR00895.1	0.001701011058340082	0.006610356224752111	481	378	-21.34117124765647	5.489086550453831e-101	-0.09785368121668318	1.2138347112923985e-100	aromatic acid/H+ symport family MFS transporter
K20957	0.0014771287781187152	0.006435557321313567	6572	8164	-97.24592319543642	0.0	-0.09787819068242358	0.0	diguanylate cyclase [EC:2.7.7.65]
K24750	0.0004890797658530621	0.003956401542831062	2176	5019	-97.25434668893571	0.0	-0.09788666894326832	0.0	WD repeat-containing protein 55
PF01136	0.010360597655841037	0.02102895724066775	12469	4647	-42.33456128048858	0.0	-0.0979767035376806	0.0	Peptidase family U32
NF006929.0	0.002860952071095897	0.008953710018711855	809	512	-21.372271411884185	2.8235820447195836e-101	-0.09799628189781778	6.246370329312013e-101	NADP-specific glutamate dehydrogenase
TIGR04359.1	0.004770611055510958	0.01236381442036969	1349	707	-21.37339427850106	2.756570768533195e-101	-0.09800143047334353	6.100485115357878e-101	entry exclusion lipoprotein TrbK
PF11066	0.0050843289001597	0.012824631981935099	6119	2834	-42.34640301625446	0.0	-0.0980041093781904	0.0	Protein of unknown function (DUF2867)
K15320	0.007492630089373933	0.017048235936801628	33336	21627	-97.38190663816636	0.0	-0.09801505825383246	0.0	6-methylsalicylic acid synthase [EC:2.3.1.165]
K15976	0.025100175942849592	0.04146378185951661	111675	52600	-97.40503542860714	0.0	-0.09803833742160246	0.0	putative NAD(P)H nitroreductase [EC:1.-.-.-]
PF20181	0.0008392175501162441	0.004516225376842353	1010	998	-42.37338100928125	0.0	-0.09806654571259142	0.0	Family of unknown function (DUF6544)
K19417	4.697503265776194e-05	0.002371160757289467	209	3008	-97.45988078763449	0.0	-0.09809353937076938	0.0	HTH-type transcriptional regulator, biofilm formation regulator
K20976	0.014379754255398532	0.027129610579412995	63978	34416	-97.48748430874603	0.0	-0.09812132236273537	0.0	histidine phosphotransfer protein HptB
K03503	0.03447045877300316	0.05337713043827848	153365	67713	-97.51327739796469	0.0	-0.09814728315185511	0.0	DNA polymerase V [EC:3.4.21.-]
PF14019	0.0005251341501717488	0.003638321846674601	632	804	-42.41522184287813	0.0	-0.09816337976082753	0.0	Protein of unknown function (DUF4235)
K20269	0.0030929350449926413	0.00970142135637017	13761	12307	-97.54373800650282	0.0	-0.09817794180728076	0.0	rhizosphere induced protein
PF04976	0.002393016380529488	0.007987112014155064	2880	1765	-42.42492023108571	0.0	-0.09818582515951516	0.0	DMSO reductase anchor subunit (DmsC)
PF19638	0.0	0.0014933410564709182	0	330	-42.425515031438636	0.0	-0.0981872017316605	0.0	Family of unknown function (DUF6141)
PF19750	6.56417687714686e-05	0.001905141165982596	79	421	-42.45864065921749	0.0	-0.09826386580267531	0.0	Family of unknown function (DUF6237)
TIGR00509.1	0.0010361668193215052	0.0051064127450466045	293	292	-21.43191943508304	7.869112125691591e-102	-0.0982697804129448	1.7421635858929585e-101	molybdopterin guanine dinucleotide-containing S/N-oxide reductase
PF17652	1.49563523783093e-05	0.0016019476787597123	18	354	-42.465387399169266	0.0	-0.09827948007432731	0.0	Glycosyl hydrolase family 81 C-terminal domain
TIGR02960.1	0.001237741934343095	0.0055960687616949095	350	320	-21.44645600071989	5.76058873314589e-102	-0.09833643357097942	1.27584556191153e-101	RNA polymerase sigma-70 factor, TIGR02960 family
PF20487	2.4096345498387208e-05	0.0016653015417615088	29	368	-42.51126640028957	0.0	-0.09838565982806532	0.0	Family of unknown function (DUF6726)
K15554	0.003086416978260225	0.009707727634979981	13732	12315	-97.77262132220781	0.0	-0.09840831326227303	0.0	sulfonate transport system permease protein
NF033086.2	0.0010609216580083672	0.0051763636045677915	300	296	-21.469392944868943	3.5200081197425447e-102	-0.09844160420078227	7.799073352414473e-102	Qnr family pentapeptide repeat protein
PF05875	0.00032737793539188136	0.0030093084925853354	394	665	-42.54390501019126	0.0	-0.09846119677257341	0.0	Ceramidase
PF00427	0.0	0.001502391608328318	0	332	-42.55407585246193	0.0	-0.09848473559210387	0.0	Phycobilisome Linker polypeptide
PF05996	0.0	0.001502391608328318	0	332	-42.55407585246193	0.0	-0.09848473559210387	0.0	Ferredoxin-dependent bilin reductase
PF01383	0.0	0.001502391608328318	0	332	-42.55407585246193	0.0	-0.09848473559210387	0.0	CpcD/allophycocyanin linker domain
PF06206	0.0	0.001502391608328318	0	332	-42.55407585246193	0.0	-0.09848473559210387	0.0	CpeT/CpcT family (DUF1001)
PF09367	0.0	0.001502391608328318	0	332	-42.55407585246193	0.0	-0.09848473559210387	0.0	CpeS-like protein
K21386	0.004923163231270897	0.012957825973512053	21904	16438	-97.89328349674035	0.0	-0.09852975995061712	0.0	2,4,6-trihydroxybenzophenone synthase [EC:2.3.1.220]
K23601	0.0	0.002152805860424712	0	2731	-97.9737959735714	0.0	-0.09861079589845576	0.0	serine-rich protein
NF005057.0	0.0032853207342992434	0.009793120332966091	929	560	-21.507326902416466	1.5568663860062335e-102	-0.09861553923677753	3.45480664099018e-102	phosphoenolpyruvate synthase
PF06892	0.0014283316521285382	0.005977889501812373	1719	1321	-42.62591185262973	0.0	-0.09865098874978138	0.0	Phage regulatory protein CII (CP76)
PF18029	0.011246346080023133	0.022404641122992473	13535	4951	-42.6275328322996	0.0	-0.09865474025303904	0.0	Glyoxalase-like domain
PF20442	0.004106349636311364	0.011204583199460588	4942	2476	-42.640096269925486	0.0	-0.09868381635933268	0.0	BREX system Lon protease-like protein BrxL N-terminal
PF02012	0.009847927132651212	0.020354691127291488	11852	4498	-42.64759538153731	0.0	-0.0987011718772113	0.0	BNR/Asp-box repeat
K05739	0.0	0.0021567472845558447	0	2736	-98.06363537420108	0.0	-0.09870121941130526	0.0	uncharacterized protein
K08315	0.0020376825171065536	0.007686565340535104	9066	9751	-98.07676238738162	0.0	-0.09871443177288258	0.0	hydrogenase 3 maturation protease [EC:3.4.23.51]
PF01379	0.00021603620102002323	0.0026065589349310576	260	576	-42.6771346672667	0.0	-0.09876953592193231	0.0	Porphobilinogen deaminase, dipyromethane cofactor binding domain
TIGR03696.1	0.043204266319627406	0.06404001189164611	12217	3662	-21.54925687993795	6.308334161059551e-103	-0.09880779685029818	1.4004110319528242e-102	RHS repeat-associated core domain-containing protein
NF033145.1	2.47548386868619e-05	0.0018012346326705488	7	103	-21.556685439963736	5.374361927259034e-103	-0.09884185833343923	1.1935379631239212e-102	rifampin monooxygenase
PF02621	0.0002152052925545616	0.0026065589349310576	259	576	-42.71756167251269	0.0	-0.09886309788615484	0.0	Menaquinone biosynthesis
TIGR00343.1	0.00016974746528133875	0.0025182309427627093	48	144	-21.572863503763628	3.7904856872767033e-103	-0.09891603809983568	8.421176082408607e-103	pyridoxal 5'-phosphate synthase lyase subunit PdxS
PF07552	0.00011300355130278138	0.0021676071698471812	136	479	-42.762531701168086	0.0	-0.09896717396566015	0.0	Spore Coat Protein X and V domain
NF004855.0	0.004325023959147444	0.011681793540038123	1223	668	-21.58744613939582	2.766428645245432e-103	-0.09898290249832123	6.150843487466824e-103	class II aldolase/adducin family protein
NF010794.0	0.0009583658977342249	0.004949023311123935	271	283	-21.591980193435134	2.5082704872329316e-103	-0.09900369207324351	5.57902526173108e-103	fluoride efflux transporter CrcB
NF008171.0	0.0037874903190898705	0.010737456936502108	1071	614	-21.597856528161902	2.209127734555963e-103	-0.09903063628255626	4.915566883695092e-103	phosphate ABC transporter substrate-binding protein PstS
PF18807	0.00029414159677341626	0.0029142776980826406	354	644	-42.81447202907708	0.0	-0.09908738170976486	0.0	Tripartite Tc toxins repeat
PF16989	0.005088483442487008	0.012928713328295193	6124	2857	-42.827214757640455	0.0	-0.09911687275681845	0.0	Type VI secretion, EvfE, EvfF, ImpA, BimE, VC_A0119, VasJ
K20577	0.019112994507742113	0.03376302739210943	85037	42831	-98.52244677357515	0.0	-0.09916301388206117	0.0	paromamine/lividamine 6'-oxidase [EC:1.1.3.43 1.1.3.-]
